Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2015,"12        ",Male,17,Right-Handed,175,29.5,181,1,Bus,15,.509,43,None,700,900,200,200,900,1000,175,"Same length",88,80,"Same length",February,Fall,Yes,No,Meat,Water,Other,6,9,4,"Yes - broadband connection","In person",10,5,0,0,1,0,0,0,0,3,10,3,0,0,"A lot","Less than high school","Rock and roll",Fly,Famous,"Musician or singer","International aid"
USA,TX,2016,"5         ",Female,11,Right-Handed,155,22,148,3,Skateboard/Scooter/Rollerblade,5,54,45,Walking/Hiking,1000,800,1000,900,0,300,23,"Left foot",10,6,"Index finger",January,Summer,No,No,Other,Water,Science,8,6,4,"Yes - other","Cell phone",5,6,7,1,1,5,5,1,1,1,1,4,0,0,"Very little",Other,Pop,Fly,Happy,Other,"Wildlife, animals"
USA,TX,2023,"12        ",Male,17,Right-Handed,180,26.5,189,1,Car,2,.336,,Athletics,500,500,500,500,800,800,26.5,"Same length",80mm,83mm,"Index finger",March,Spring,No,No,Seafood,Juice,"Physical education",6,8,6,"Yes - other","Text messaging",40,40,5,10,4,3,18,5,3,3,3,3,0,4,Some,"Graduate degree","Rap/Hip hop",Fly,Healthy,"Coach or club leader","Arts, culture, sports"
USA,TX,2023,"12        ",Female,17,Right-Handed,,,,1,Car,7,.745,38,Dancing,,,,,,,,,,,,May,Fall,No,No,Vegetables,Water,Music,6,7,4,"Yes - broadband connection","Text messaging",,,,,,,,,,,,,,,"A lot","Graduate degree",Classical,Fly,Happy,"Religious figure",Religious
USA,TX,2019,"12        ",Female,21,Right-Handed,5'5,30,26,1,Car,7,.617,29,Walking/Hiking,700,800,700,700,900,900,30,"Same length",6,8,"Ring finger",October,Fall,No,No,Seafood,Water,Other,8,10,3,"Yes - broadband connection","Text messaging",30,35,10,1,15,9,0,0,0,5,15,21,20,0,Some,"Undergraduate degree","Rhythm and blues (R&B)",Fly,Happy,Relative,Religious
USA,TX,2018,"12        ",Male,17,Right-Handed,170,33,165,1,Car,10,.7,62,Other,556,665,300,800,900,880,33,"Same length",70,80,"Ring finger",February,Spring,No,No,Pizza/Pasta,"Sports drink","Computers and technology",4,10,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",3,2,3,0,2,3,1,5,3,2,8,5,0,6,Some,"Graduate degree","Rock and roll","Freeze time",Famous,Friend,"Education/Youth development"
USA,TX,2016,"12        ",Female,17,Ambidextrous,163,25,135,2,Bus,20,.557,44,Tennis,1000,1000,642,947,850,850,25,"Same length",76,76,"Ring finger",March,Spring,No,No,Fruit,Water,English,6,8,5,"Yes - broadband connection","Text messaging",70,70,8,0,14,5,0,3,35,70,70,35,25,21,Some,"Graduate degree","Rock and roll",Invisibility,Healthy,Other,"Education/Youth development"
USA,TX,2023,"12        ",Male,17,Right-Handed,172,25.5,177,2,Car,30,0.267,38,Soccer,1000,800,500,500,1000,1000,25,"Left foot",95,100,"Ring finger",October,Summer,Yes,No,"Rice/Noodle dishes",Water,History,6,6,3,"Yes - broadband connection","Internet chat or instant messaging",4,3,4,1,1,1,14,5,8,1,50,4,35,5,"A lot","Graduate degree",Other,Telepathy,Rich,"Sports person","Arts, culture, sports"
USA,TX,2016,"12        ",Female,17,Right-Handed,165,23,59,2,Car,7,.705,41,Soccer,492,500,575,650,500,600,23,"Same length",90,95,"Ring finger",December,Winter,No,No,"No favorite",Water,Other,7,9,6,"Yes - other","In person",800,1600,5,1,33,7,1,0,13,30,15,4,3,4,"A lot","Graduate degree",Other,Telepathy,Healthy,Friend,"Education/Youth development"
USA,TX,2018,"12        ",Female,19,Right-Handed,167,10,157,1,Car,10,0.57,40,Gymnastics,1000,1000,1000,500,0,0,10,"Same length",5,5,"Same length",December,Summer,No,No,Salads,,Other,7,10,3,"Yes - other","Text messaging",40,10,0,0,0,0,0,0,3,1,1,2,10,0,Some,"Graduate degree","Punk rock","Freeze time",Rich,Other,"Wildlife, animals"
USA,TX,2023,"12        ",Female,16,Right-Handed,170.1,22.86,,2,Car,5,,,Golf,1000,900,1000,600,800,900,,"Same length",,,"Ring finger",February,Summer,No,No,Poultry,"Energy drink","Mathematics and statistics",8,12,7,"Yes - broadband connection","Text messaging",50,200,12,16,10,6,5,6,4,5,6,7,4,5,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer",Health
USA,TX,2019,"12        ",Male,17,Right-Handed,193,27,183,1,Car,5,0.33,32,Basketball,850,900,490,500,300,250,27,"Same length",105,101,"Index finger",December,Winter,No,No,Meat,Water,"Social studies",5,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",14,30,5,1,13,10,7,4,8,2,3,2,0,1,Some,"Graduate degree",Other,Telepathy,Happy,"Sports person",Religious
USA,TX,2014,"12        ",Male,17,Right-Handed,172.7,24,173,2,Bus,20,0.215,39,Soccer,1000,1000,1000,1000,750,500,25,"Left foot",70,80,"Same length",May,Fall,No,No,Seafood,"Sports drink","Physical education",8,8,8,"Yes - other",,1000,587,17,14,2,6,24,1,10,89,3,6,0,7,"Very little",Other,Gospel,"Freeze time",Happy,"Religious figure",Religious
USA,TX,2022,"12        ",Female,17,Right-Handed,157.5,,,2,Car,33,0.418,44,None,588,513,834,647,503,503,,,,,,June,Summer,Yes,No,Fruit,"Soft drink (caffeinated)",Art,6,11,4,"Yes - broadband connection","In person",22,"a lot",35,2,0,24,0,0,24,24,12,2,24,1,"A lot","Some college","Rock and roll",Telepathy,Happy,Teacher,"Education/Youth development"
USA,TX,2023,"12        ",Female,17,Right-Handed,157.5,24.5,,1,Car,8,0.332,40,Dancing,818,647,877,791,316,834,25,"Left foot",75,85,"Ring finger",September,Spring,Yes,No,Desserts,Water,"Social studies",7,10,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",22,21,2,0,4,1,0,0,6,5,12,0,0,0,"A lot","Graduate degree","Rhythm and blues (R&B)",Invisibility,Rich,Relative,Health
USA,TX,2021,"12        ",Male,17,Right-Handed,181,26.2,195.5,2,Car,10,.36,57,Basketball,900,600,800,500,400,800,26.2,"Same length",80,80,"Same length",August,Winter,No,No,Meat,Water,History,7,8,5,"Yes - broadband connection","Text messaging",14,20,6,1,4,6,8,0,8,5,1,9,20,3,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,"Sports person",Religious
USA,TX,2016,"12        ",Female,17,Right-Handed,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"5         ",Male,11,Right-Handed,144,22,149,1,Car,7,.459,43,Baseball/Softball,881,881,905,958,999,999,22,"Same length",67,65,"Index finger",December,Summer,No,No,Meat,Other,English,8,7,6,"Yes - broadband connection",Other,0,0,15,10,2,4,8,13,0,2,15,5,0,2,"Very little","Graduate degree",Other,"Freeze time",Famous,Other,Health
USA,TX,2012,"11        ",Male,16,Right-Handed,170,25,173,1,Car,7,0.261,,Other,100,100,100,100,250,681,25,"Same length",80,80,"Same length",April,Summer,No,No,Meat,"Sports drink",Other,7,6,3,"Yes - other","Text messaging",70,80,22,0,2,1,20,2,1,5,2,3,0,2,"A lot",Other,Country,Invisibility,Healthy,"Sports person",Other
USA,TX,2019,"12        ",Female,17,Right-Handed,165cm,28cm,160cm,1,Car,20,.474,32,Dancing,647,642,807,679,257,631,29,"Left foot",110,110,"Same length",August,Fall,No,No,Fruit,Water,Languages,5-6,10,3,"Yes - broadband connection","Text messaging",50-80,50-80,2,0,4,4-6,2,4,4-6,4-6,4-6,1,0,2,"A lot","Undergraduate degree",Other,Fly,Healthy,Relative,"Wildlife, animals"
USA,TX,2014,"12        ",Female,17,Right-Handed,170.2,22,7,2,Bus,4,0.515,94,Dancing,500,500,500,500,400,200,22,"Same length",70,80,"Ring finger",July,Summer,No,No,Seafood,Water,Music,9,8,5,"Yes - dial-up connection","Text messaging",50,102,3,,,,,,,,,,,,,,,,,,
USA,TX,2012,"12        ",Male,17.5,Ambidextrous,203,26,203,2,Car,1,.333,40,Soccer,200,200,200,300,100,100,30,"Same length",7.62,7.8,"Ring finger",January,Summer,Yes,No,Meat,Water,Science,7,8,5,"Yes - broadband connection","In person",1,1,12,0,9,5,10,1,0,1,10,5,40,2,"A lot","Graduate degree",Country,"Freeze time",Happy,Relative,"International aid"
USA,TX,2015,"12        ",Male,16,Right-Handed,182.8,27.62,,1,Car,13,0.29,30,Baseball/Softball,166,134,144,246,444,497,25,"Right foot",140.4,142.2,"Ring finger",October,Winter,Yes,No,Pizza/Pasta,Water,Science,7,8,4,"Yes - other","Text messaging",30,30,4,.5,6,4,11,1,2,2,4,4,32,1,"A lot","Graduate degree",Country,Telepathy,Rich,"Sports person","Arts, culture, sports"
USA,TX,2023,"12        ",Female,16,Right-Handed,163,24,,1,Car,4,,,Gymnastics,20,21,50,100,500,999,24,"Same length",,,,November,Winter,No,No,Seafood,Juice,Art,4-5,6,10,,"In person",3,7,2,1,2,1,,,,,,25,18,4,"A lot","Undergraduate degree",Pop,Telepathy,Happy,"Musician or singer","International aid"
USA,TX,2011,"12        ",Female,17,Right-Handed,175,23,176,1,Car,18,.263,36,Basketball,684,775,941,,182,380,22,"Left foot",90,83,"Index finger",June,Fall,No,No,Fruit,Water,Art,6,8,4,"Yes - broadband connection","Cell phone",35,30,15,12,5,6,0,0,5,20,4,16,25,8,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Community leader or elder",Health
USA,TX,2013,"5         ",Female,11,Right-Handed,165,23,168,1,Car,3,0.365,33,Soccer,750,750,750,750,900,1000,23,"Same length",80,80,"Same length",October,Summer,No,No,Desserts,Water,"Physical education",10,5,5,"Yes - other","Text messaging",75,75,95,0,10,10,50,0,0,50,5,5,0,10,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,TX,2021,"12        ",Female,17,Right-Handed,157,22.5,157,2,Car,6,.327,39,Basketball,900,1000,700,800,100,100,22.5,"Same length",10.16,10.10,"Index finger",December,Winter,No,No,Pizza/Pasta,Other,"Social studies"," 6",5,5,"Yes - broadband connection","Text messaging",7,18,40,5,0,10,10,0,30,6,168,15,30,5,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Environment
USA,TX,2019,"8         ",Female,14,Right-Handed,172,24.5,168,2,Car,30,.427,49,Other,0,0,0,0,200,300,24,,8,7,"Index finger",September,Fall,Yes,No,"No favorite","Soft drink (non-caffeinated)",English,7,9,2,"Yes - other","Text messaging",35,25,11,1,3,2,1,4,2,3,4,2,0,2,Some,Other,Pop,Telepathy,Happy,Relative,"Education/Youth development"
USA,TX,2016,"12        ",Female,17,Right-Handed,157,20,150,2,Car,16,.791,64,Baseball/Softball,50,80,70,100,75,100,20,"Same length",50.8,63.5,"Ring finger",August,Winter,Yes,No,Poultry,Water,Science,8,12,5,"Yes - broadband connection","Text messaging",40,40,35,1,10,15,5,0,30,15,20,10,15,5,"A lot",Other,Pop,Invisibility,Happy,Relative,Environment
USA,TX,2014,"12        ",Female,18,Right-Handed,160,26,163,1,Car,20,.746,43,"Football (American)",50,50,50,70,90,100,26,"Same length",121,105,"Ring finger",September,Winter,Yes,No,Pizza/Pasta,Water,History,7,10,3,"Yes - broadband connection","Text messaging",70,50,5,80,6,9,15,2,8,50,2,6,14,3,Some,"Graduate degree",Country,"Super strength",Healthy,"Religious figure",Religious
USA,TX,2014,"12        ",Male,18,Right-Handed,162,24,136,1,Car,9,.478,47,Other,750,900,800,750,700,87,24,"Same length",74,71,"Index finger",August,Fall,Yes,No,Meat,Milk,"Computers and technology",7,8,3,"Yes - broadband connection","Text messaging",75,75,9,2,3,7,17,6,12,12,26,16,2,5,Some,"Graduate degree",Country,Fly,Happy,Actor,"Wildlife, animals"
USA,TX,2019,"12        ",Female,20,Right-Handed,162.6,25.2,152.4,1,Car,35,.752,39,None,1000,1000,500,500,1000,1000,25.4,"Left foot",63.5,61.4,"Index finger",June,Summer,Yes,No,Desserts,"Soft drink (caffeinated)","Physical education",7,8.5,4,"Yes - dial-up connection",Other,39,42,0,0,10,5,0,0,17,15,15,5,25,0,"A lot","Undergraduate degree",Other,Invisibility,Happy,"Musician or singer","Wildlife, animals"
USA,TX,2016,"12        ",Female,17,Right-Handed,166,22,165,1,Car,15,0,0,Dancing,0,0,0,0,0,0,21,"Right foot",80,75,"Index finger",July,Fall,No,No,Poultry,Water,English,5,7,3,"Yes - broadband connection","Text messaging",66,84,88,8,2,2,14,0,6,0,100,4,0,0,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Business person","Arts, culture, sports"
USA,TX,2021,"11        ",Male,16,Right-Handed,170,25,160,1,Car,23,0.291,34,"Football (American)",500,500,500,500,500,500,25,"Same length",80,80,"Same length",April,Fall,Yes,No,"No favorite",Water,Other,6,5,6,"Yes - other","Text messaging",15,15,1,11,0,2,4,0,1,1/2,3,1,0,0,"Very little","Graduate degree",Gospel,Telepathy,Happy,Other,"Education/Youth development"
USA,TX,2015,"12        ",Male,18,Right-Handed,69,11,77,1,Car,10,0.212,71,"Football (American)",30,60,70,20,100,100,11,"Same length",9,8,"Index finger",October,Summer,No,No,"Rice/Noodle dishes",Water,"Computers and technology",6,8,4,"Yes - broadband connection","In person",2,6,2,0,0,4,2,3,12,2,12,12,8,1,"Very little","Graduate degree","Rap/Hip hop","Super strength",Rich,"Musician or singer","Education/Youth development"
USA,TX,2023,"12        ",Female,17,Right-Handed,"5,3",24,151,2,Car,20,0.855,42,Running/Jogging,1000,1000,1000,1000,500,500,24cm,"Right foot",50,42,"Ring finger",October,Fall,No,No,Other,Water,Art,7,10,7,"Yes - other","Text messaging",50,50,1,2,2,1,1,1,2,5,2,2,1,2,"A lot","Some college",Classical,"Freeze time",Happy,Actor,"Arts, culture, sports"
USA,TX,2019,"10        ",Female,13,Right-Handed,154.9,26,162,1,Car,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2012,"11        ",Female,16,Right-Handed,150,25,174.2,1,Car,10,.553,39,Other,100,100,1000,200,1000,1000,25,"Same length",70,75,"Ring finger",October,Fall,No,No,Pizza/Pasta,Water,Music,7,11,3,"Yes - broadband connection","Text messaging",500,500,6,3,3,10,8,0,5,14,5,6,0,2,Some,"Some college",Country,Fly,Rich,Relative,"Arts, culture, sports"
USA,TX,2014,"12        ",Male,17,Right-Handed,82,25,184,2,Car,8,0.322,41,Soccer,1000,1000,1000,1000,1000,1000,26,"Left foot",96,100,"Index finger",May,Summer,No,No,Meat,"Sports drink",Other,7,6,4,"Yes - broadband connection","Cell phone",300,300,5,9,0,10,5,0,4,10,5,5,25,6,Some,"Graduate degree",Other,Telepathy,Happy,Relative,Health
USA,TX,2016,"5         ",Male,11,Right-Handed,181,24,14.24,2,Skateboard/Scooter/Rollerblade,5,123,40,Lacrosse,75,70,80,60,100,100,24,"Same length",2,4,"Ring finger",July,Summer,Yes,No,Seafood,"Energy drink","Computers and technology",3,,5,"Yes - other","Text messaging",50,50,,,,100,,,,,,,,,"A lot","Graduate degree",Country,"Super strength",Rich,"Business person","Education/Youth development"
USA,TX,2018,"12        ",Female,17,Right-Handed,,,,2,Car,8,,,Dancing,,,,,,,,,,,"Ring finger",July,Summer,No,No,Desserts,"Powdered drink",Science,8,8,3,"Yes - other","In person",100,100,10,7,0,7,0,0,7,7,7,7,30,7,Some,"Some college","Rap/Hip hop","Freeze time",Rich,Friend,Other
USA,TX,2014,"4         ",Male,9,Right-Handed,,,,2,Car,20,,,Soccer,1000,1000,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,17,Left-Handed,157.5,750,350,2,,,,,,,,,,,,,"Left foot",,,,,,Yes,No,Pizza/Pasta,"Sports drink","Mathematics and statistics",,5,5,"Yes - dial-up connection",,17,20,,,,,,,,,,,,,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,"Business person",Health
USA,TX,2022,"12        ",Female,17,Right-Handed,25.5,24.5,,1,Bus,15,.279,31,Cycling,545,540,775,941,824,829,,,510,510,"Same length",October,Fall,No,No,"Rice/Noodle dishes",Water,"Computers and technology",6,7/8,6,"Yes - other","Text messaging",50,50,2,0,10,20,0,20,3,1,68,0,0,2,Some,"Undergraduate degree",Pop,"Freeze time",Happy,Relative,Environment
USA,TX,2019,"8         ",Male,13,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"12        ",,17,Right-Handed,,,,2,Car,9,.304,38,Dancing,1000,1000,1000,500,800,800,,"Left foot",,,"Ring finger",February,Winter,Yes,No,Fruit,Water,English,6,10,4,"Yes - other","Text messaging",53,80,30,25,0,35,168,0,17,168,50,40,63,0,"Very little","Graduate degree",Reggae,Fly,Rich,Other,"Arts, culture, sports"
USA,TX,2019,"12        ",Female,17,Right-Handed,152,25,144,2,Bus,"15 ",0.487,35,Walking/Hiking,1000,1000,1000,1000,503,503,25,"Same length",70,70,"Same length",March,Fall,No,No,Pizza/Pasta,Water,Science,9,5,4,"Yes - broadband connection","Text messaging",20,15,4,1,2,5,1,1,5,5,1,8,10,1,Some,"Graduate degree",Other,Telepathy,Happy,Relative,Environment
USA,TX,2012,"12        ",Female,17,Right-Handed,162.5,20.2,160,1,Car,5,0.331,,Running/Jogging,500,800,200,25,750,900,20.0,"Right foot",6,60,"Same length",October,Winter,No,No,Desserts,Tea,English,7,6,4,"Yes - broadband connection","Text messaging",300,325,5,7,5,5,4,0,4,8,4,2,0,2,Some,"Graduate degree",Country,Fly,Famous,Relative,Health
USA,TX,2018,"12        ",Female,17,Left-Handed,157,23,500,2,Car,30,0.581,59,Running/Jogging,700,500,1000,400,1000,1000,23,"Same length",76,76,"Ring finger",October,Fall,No,No,Pizza/Pasta,Water,Art,7,10,4,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",20,20,0,0,0,5,0,0,12,2,5,0,0,0,"Very little","High school","Rap/Hip hop",Telepathy,Famous,"Musician or singer",Health
USA,TX,2015,"4         ",Male,,Right-Handed,137,22,134,2,Car,2,0.716,66,"Football (American)",840,717,909,658,262,807,22,"Same length",77,76,"Index finger",November,Summer,No,No,Meat,Water,"Physical education",8,7,5,"Yes - other","Text messaging",1,3,3,0,1,2,3,4,2,1,2,4,1,1,Some,"Graduate degree",Pop,"Freeze time",Rich,"Sports person","Education/Youth development"
USA,TX,2019,"12        ",Female,20,Right-Handed,171,27,170,2,Bus,10,0.48,39,Swimming,1000,1000,500,500,1000,1000,171,"Same length",64,64,"Same length",April,Fall,Yes,No,Seafood,Tea,Science,7,9,2,"Yes - broadband connection","Text messaging",10,50,8,1,12,0,5,0,12,2,6,6,7,2,Some,"Undergraduate degree",Pop,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,TX,2014,"4         ",Male,9,Right-Handed,127,17,121,1,Car,15,,,Baseball/Softball,1000,1000,1000,1000,10,10,20,"Left foot",60,60,"Same length",February,Winter,No,No,"No favorite",Water,"Physical education",8,8,6,"Yes - other","In person",0,024,24,1,1,1,2,0,1,2,0,1,2,1,"A lot",Other,Other,"Freeze time",Happy,Other,Other
USA,TX,2016,"12        ",Female,17,Left-Handed,170.1,22,158,1,Car,10,0,0,Athletics,750,750,750,750,750,1000,23,"Left foot",90,90,"Same length",October,Spring,Yes,No,Meat,"Soft drink (caffeinated)",Other,5,9,5,"Yes - broadband connection","Text messaging",70,70,4,15,3.5,3,5,0,3,1,35,2,15,2,Some,"Graduate degree",Pop,Fly,Happy,Relative,"International aid"
USA,TX,2019,"12        ",Female,17,Right-Handed,176cm,26cm,176cm,2,Car,"5 ",.383,50,Baseball/Softball,840,652,294,455,53,182,26.5,"Left foot",9.1,10.2,"Ring finger",April,Winter,Yes,No,"Rice/Noodle dishes",Water,Languages,5,9,5,"Yes - other","Internet chat or instant messaging",250,250,20,17,14,7,8,1,30,20,20,4,5,10,"A lot","Undergraduate degree",Pop,Fly,Happy,"Musician or singer",Health
USA,TX,2021,"11        ",Female,16,Right-Handed,157.4,5'2,3.578,2,Car,8,"0.45 ",42,Dancing,471,818,738,759,294,738,152.4,"Same length","50 ",50,"Ring finger",October,Fall,Yes,No,Soups,Water,"Computers and technology",7,8,5,"Yes - broadband connection","In person",60,40,0,0,3,5,2,7,5,9,5,1,0,1,Some,"High school",Pop,Telepathy,Famous,"Musician or singer","International aid"
USA,TX,2015,"12        ",Female,17,Right-Handed,"152 ",20,157,1,,12,.44,52,Cycling,100,85,85,45,50,75,22,"Right foot",64,76,"Ring finger",September,Fall,Yes,No,Other,Water,Music,6,8,2,"Yes - dial-up connection","Text messaging",40,52,3.5,0,5,7,0,0,8,14,3,2,25,0,"A lot",Other,Country,Telepathy,Happy,Relative,Health
USA,TX,2018,"12        ",Male,17,Right-Handed,188.9,,188.7,1,Car,5,0.539,43,"Football (American)",904,856,749,904,203,209,28,"Right foot",90,80,"Index finger",March,Fall,No,No,Meat,"Soft drink (caffeinated)",Other,5,8,6,"Yes - other","Text messaging",10,3,12,0,2,10,28,9,15,5,18,8,0,3,"A lot","Graduate degree","Rock and roll",Fly,Rich,Relative,"Arts, culture, sports"
USA,TX,2018,"12        ",Female,17,Right-Handed,165.1,22.86,159,1,Car,15,.601,48,Baseball/Softball,128,428,642,524,866,1000,22.86,"Same length",105,73,"Index finger",April,Winter,No,No,Meat,Water,"Physical education",6,8,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",28,20,15,0,5,6,5,0,0,20,80,0,5,2,Some,"Graduate degree",Country,Telepathy,Healthy,"Sports person",Health
USA,TX,2019,"12        ",Female,16,Right-Handed,5'3,27,71cm,28,Bus,10,.337,42,Soccer,100,100,90,80,30,80,28,"Left foot",25,29,"Ring finger",February,Winter,,No,Salads,Water,Art,7,9,4,"Yes - other","Text messaging",120,130,10,2,7,10,3,0,50,50,8,0,20,2,"A lot","Graduate degree",Other,Invisibility,Happy,Relative,Environment
USA,TX,2023,"12        ",Female,17,Right-Handed,170,22,170,1,Car,"10 ",0.368,41,Dancing,1000,813,684,1000,332,1000,23,"Left foot",80,75,"Index finger",December,Winter,No,No,Fruit,Water,Music,6,10,5,"Yes - broadband connection","Text messaging",50,55,2,5,3,4,0,3,10,1,24,2,0,1,Some,"Graduate degree","Punk rock","Freeze time",Famous,"Musician or singer",Environment
USA,TX,2019,"10        ",Female,14,Ambidextrous,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2014,"12        ",Female,18,Right-Handed,164.6,24,173,2,Bus,15,1.073,53,Walking/Hiking,1000,1000,1000,1000,1000,1000,24,"Same length",8,8,"Same length",April,Fall,No,No,Pizza/Pasta,Water,Music,8,9,10,"Yes - other","Text messaging",22,40,0,1,1,2,0,0,4,5,2,2,0,1,Some,"Graduate degree",Pop,Telepathy,Happy,"Musician or singer",Health
USA,TX,2017,"12        ",Male,17,Right-Handed,172,250,170,1,Car,18,.38,40,Athletics,1000,1000,824,824,802,802,250,"Same length",850,750,"Index finger",December,Summer,No,No,Pizza/Pasta,Water,Science,7,8,3,"Yes - broadband connection","In person",10,8,2,1,6,12,12,0,1,3,8,2,0,1,Some,"Graduate degree","Rock and roll",Telepathy,Healthy,Relative,Health
USA,TX,2023,"12        ",Female,16,Right-Handed,168,,,2,Car,7,.3,40,Dancing,90,60,60,50,80,100,,,80,,,November,Summer,No,No,Meat,Water,"Mathematics and statistics",7,11,2,"Yes - other","Text messaging",300,500,,,,,,,,,,,,,"Very little","Graduate degree",Pop,Fly,Famous,,"Wildlife, animals"
USA,TX,2016,"6         ",Male,12,Right-Handed,156,25,145,1,Car,5,.373,43,"Football (American)",450,500,550,800,1000,1000,25,"Same length",72,64,"Index finger",September,Spring,Yes,No,Seafood,,"Physical education",10,9,5,"Yes - other","In person",54,676,5,0,3,5,10,2,1,2,4,2,0,1,"Very little","Graduate degree",Country,Telepathy,Rich,"Coach or club leader","Education/Youth development"
USA,TX,2013,"12        ",Male,17,Left-Handed,93.75,29,240,1,Bus,30,.335,39,"Table Tennis",850,850,900,550,200,300,29,"Same length",90,90,"Same length",October,Winter,No,No,Meat,Water,Science,6,2.5,3,"Yes - broadband connection","In person",1,1,12,0,10,20,15,25,0,0,25,30,0,8,"Very little","Graduate degree",Other,Fly,Happy,Relative,Health
USA,TX,2019,"12        ",Female,17,Ambidextrous,153,,155,2,Bus,600,0.411,46,Bowling,1000,1000,1000,765,0,500,38,"Left foot",7,7,"Ring finger",July,Winter,No,No,Poultry,Water,Art,7,4,7,"Yes - broadband connection","Text messaging",16,23,3,7,3,9,0,0,3,5,8,8,0,2,Some,"Less than high school",Other,"Freeze time",Healthy,Other,"Wildlife, animals"
USA,TX,2016,"5         ",Female,11,Right-Handed,155,22,148,3,Skateboard/Scooter/Rollerblade,5,54,45,Walking/Hiking,1000,800,1000,900,0,300,23,"Left foot",10,6,"Index finger",January,Summer,No,No,Other,Water,Science,8,6,4,"Yes - other","Cell phone",5,6,7,1,1,5,5,1,1,1,1,4,0,0,"Very little",Other,Pop,Fly,Happy,Other,"Wildlife, animals"
USA,TX,2019,"11        ",Female,17,Right-Handed,178,25,178,1,Bus,90,.776,43,Basketball,1000,500,500,700,100,300,25,"Same length",100,103,"Ring finger",May,Spring,Yes,No,Salads,Water,"Mathematics and statistics",6,10,2,"Yes - broadband connection","Text messaging",5,15,4,2,12,25,4,1,15,20,35,10,0,7,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Actor,"Education/Youth development"
USA,TX,2016,"12        ",Male,17,Right-Handed,183,27,183,1,Car,10,.293,45,Basketball,100,100,500,300,500,500,27,"Same length",76,84,"Ring finger",December,Summer,No,No,Meat,Water,Music,7,9,4,"Yes - broadband connection","In person",30,30,1,0,30,3,3,0,1,4,5,0,0,2,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,"Business person","Education/Youth development"
USA,TX,2012,"8         ",Male,13,Right-Handed,181,25,182,1,Walk,5,.436,45,Basketball,650,700,700,750,750,780,25,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"4         ",Female,9,Right-Handed,140,20,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
