Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,PA,2017,6,Female,12.0,Right-Handed,163,23,156,1.0,Car,7,0.441,71,Baseball/Softball,1.0,1.0,1.0,1.0,3.0,10.0,23,Same length,70,72,Ring finger,January,Fall,No,No,Soups,Water,History,8,5,5.0,Yes - other,Text messaging,50,70,2,5.0,7.0,2,10,0,0.0,10.0,8.0,5.0,3,11.0,A lot,Graduate degree,Rap/Hip hop,Invisibility,Healthy,Relative,"Arts, culture, sports"
USA,PA,2014,4,,,,,,,,,10,,,Baseball/Softball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2021,12,Female,18.0,Right-Handed,164,25,173,1.0,Car,13,.372,37,Athletics,909.0,775.0,840.0,690.0,492.0,492.0,25,Same length,75,75,Same length,October,Winter,No,No,Fruit,Water,Science,7.5,8.5,3.0,Yes - broadband connection,Text messaging,40,60,10,3.0,5.0,15,6,4,3.0,7.0,5.0,20.0,0,10.0,Some,Graduate degree,Other,Freeze time,Happy,Relative,Health
USA,PA,2015,11,Male,17.0,Right-Handed,188,28,180,1.0,Bus,10,.324,,Athletics,950.0,950.0,950.0,950.0,800.0,950.0,27,Right foot,85,78,Index finger,March,Fall,Yes,No,Pizza/Pasta,Water,Mathematics and statistics,7,9,5.0,Yes - other,Text messaging,20,20,6,1.0,17.0,5,15,3,1.0,1.0,6.0,10.0,2,2.0,A lot,Graduate degree,Pop,Invisibility,Happy,Business person,International aid
USA,PA,2020,9,Female,15.0,Right-Handed,155,23,64,1.0,Bus,20 ,7.67,42,Baseball/Softball,,,,990.0,5.0,10.0,22,Right foot,58,67,Ring finger,November,Summer,Yes,No,Poultry,Tea,Other,5-8,9,3.0,Yes - other,Internet chat or instant messaging,350,,48,12.0,10.0,4,2,10,10.0,10.0,10.0,0.0,0,5.0,Some,Graduate degree,Rhythm and blues (R&B),Fly,Rich,Relative,Other
USA,PA,2012,4,Male,11.0,Right-Handed,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2012,11,Female,18.0,Right-Handed,150,20,145,1.0,Car,10,.422,45,Other,500.0,500.0,1000.0,1000.0,1000.0,1000.0,23,Left foot,30,40,Ring finger,February,Summer,No,No,Seafood,Powdered drink,Mathematics and statistics,8,10,3.0,Yes - broadband connection,Text messaging,75,75,15,2.0,5.0,4,2,0,6.0,10.0,10.0,5.0,15,1.0,Some,Graduate degree,Country,Invisibility,,Relative,Health
USA,PA,2023,12,Male,17.0,Right-Handed,,,,1.0,Bus,40,.366,48,Soccer,845.0,535.0,375.0,770.0,305.0,460.0,,,,,,July,Winter,No,No,Poultry,Soft drink (caffeinated),Computers and technology,7,6,4.0,Yes - broadband connection,Text messaging,2,2,5,0.0,2.0,6,3,10,1.0,1.0,15.0,0.0,0,5.0,Some,Graduate degree,Pop,Telepathy,Happy,Religious figure,"Wildlife, animals"
USA,PA,2016,12,Male,17.0,Right-Handed,171,28,163,2.0,Car,4,.068,.37,Soccer,999.0,666.0,777.0,888.0,555.0,444.0,28.1,Left foot,80,90,Ring finger,October,Summer,Yes,No,Pizza/Pasta,Water,History,6,3,3.0,Yes - broadband connection,Text messaging,32,27,7,24.0,12.0,10,0,7,13.0,38.0,57.0,31.0,15,4.0,A lot,Graduate degree,Rock and roll,Freeze time,Famous,Relative,Other
USA,PA,2018,6,Male,12.0,Right-Handed,141,21,137,1.0,Bus,30,0.393,69,Soccer,35.0,80.0,100.0,20.0,0.0,950.0,22,Left foot,70,65,Index finger,February,Summer,No,No,Desserts,Milk,Physical education,8,6.9,6.0,Yes - other,Text messaging,100,100,12,1.0,6.0,8,15,7,7.0,9.0,24.0,4.0,0,4.0,A lot,Some college,Rap/Hip hop,Telepathy,Famous,Sports person,Health
USA,PA,2021,12,Female,17.0,Right-Handed,175.5,23.5,167.6,1.0,Bus,16,.328,40,Other,761.0,508.0,513.0,711.0,372.0,663.0,23.8,Left foot,7.4,7.8,Ring finger,June,Spring,Yes,No,Rice/Noodle dishes,Water,Art,6,9,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",5,3,5,1.0,2.0,1,1,1,3.0,2.0,6.0,2.0,25,1.0,Very little,Undergraduate degree,Pop,Telepathy,Happy,Other,Environment
USA,PA,2015,12,Male,17.0,Right-Handed,181,27,178,1.0,Car,10,.307,46,Athletics,894.0,727.0,802.0,734.0,392.0,587.0,27,Right foot,89,96,Ring finger,October,Spring,No,No,Meat,Water,Science,7,8,5.0,Yes - broadband connection,Text messaging,22,40,10,,10.0,,,,,4.0,,9.0,10,,Some,Graduate degree,Other,Freeze time,Happy,Teacher,International aid
USA,PA,2019,9,Male,14.0,Right-Handed,175,30,42,3.0,Car,25,0.4,40,Soccer,1000.0,1000.0,1000.0,700.0,0.0,0.0,43,Left foot,850,750,Ring finger,December,Winter,Yes,No,No favorite,Juice,Art,8,8,4.0,Yes - broadband connection,Other,7,4,0,0.0,10.0,0,4,4,0.0,0.0,6.0,0.0,0,0.0,A lot,Graduate degree,Rhythm and blues (R&B),Invisibility,Healthy,Business person,"Arts, culture, sports"
USA,PA,2010,4,Male,10.0,Right-Handed,150,7,75,1.0,Car,10,3,60,Hockey (Ice),900.0,1000.0,0.0,,1000.0,0.0,6,Same length,500,400,Ring finger,February,Summer,No,No,Desserts,Water,Mathematics and statistics,9,7,4.0,Yes - broadband connection,Telephone,0,0,2,1.0,1.0,1,1,0,0.0,0.0,0.0,2.0,3,2.0,None,Some college,Other,Invisibility,Famous,Sports person,Health
USA,PA,2017,12,Female,17.0,Right-Handed,163.5,26,164.5,1.0,Bus,10,.624,29,Bowling,893.0,882.0,412.0,193.0,155.0,118.0,26,Same length,100,105,Ring finger,June,Spring,No,No,Soups,Soft drink (caffeinated),English,6,3,4.0,Yes - broadband connection,Text messaging,40,30,4,2.0,15.0,140,2,0,5.0,100.0,5.0,14.0,6,2.0,Some,Undergraduate degree,Other,Telepathy,Happy,Relative,Environment
USA,PA,2012,4,Female,9.0,Right-Handed,,126,60,2.0,Car,5,0.702,49,Athletics,800.0,1000.0,900.0,700.0,700.0,600.0,60,Same length,8,7,Index finger,September,Summer,Yes,No,Fruit,Water,Art,10,9,4.0,Yes - other,Cell phone,15,15,4,3.0,1.0,2,1,1,1.0,1.0,1.0,2.0,1,1.0,Some,Graduate degree,Rap/Hip hop,Freeze time,Famous,Actor,"Arts, culture, sports"
USA,PA,2011,12,Male,17.0,Left-Handed,163.8,24,169.2,2.0,Car,5,.235,28,Martial Arts,990.0,925.0,900.0,,800.0,1000.0,23,Right foot,92,99,Ring finger,May,Winter,Yes,No,Rice/Noodle dishes,Milk,Music,5,8,4.0,Yes - broadband connection,In person,10,6,12,1.0,10.0,4,8,4,6.0,16.0,8.0,0.0,10,2.0,Very little,Graduate degree,Pop,Freeze time,Happy,Musician or singer,"Arts, culture, sports"
USA,PA,2016,6,Male,12.0,Left-Handed,158,24,164,1.0,Bus,20,0.389,59,Football (American),500.0,300.0,600.0,100.0,200.0,1000.0,22,Right foot,8,8,Index finger,December,Summer,No,No,Seafood,Water,Physical education,6,4,5.0,Yes - other,Text messaging,10,15,5,3.0,6.0,9, 4,15,5.0,7.0,20.0,17.0,0,4.0,A lot,Graduate degree,Rock and roll,Invisibility,Happy,Actor,Health
USA,PA,2013,12,Male,17.0,Right-Handed,177.8,25.4,177.8,1.0,,5,0.275,64,Football (American),500.0,500.0,500.0,500.0,500.0,500.0,25.4,Same length,88.9,88.9,Same length,January,Summer,No,No,Meat,Water,Science,7,9,5.0,Yes - broadband connection,In person,10,10,20,1.0,5.0,2,60,2,3.0,2.0,2.0,6.0,4,2.0,Some,Graduate degree,Rock and roll,Fly,Happy,Sports person,Education/Youth development
USA,PA,2023,11,Female,16.0,Right-Handed,149.8,,,1.0,Car,7,0.587,54,Other,900.0,900.0,800.0,900.0,700.0,900.0,,,,,Ring finger,August,Fall,Yes,No,Rice/Noodle dishes,Water,English,7,10,4.0,Yes - broadband connection,In person,3,3,3,,,,,,,,,,,,,,,,,,
USA,PA,2015,12,Female,17.0,Right-Handed,160,40,,2.0,Car,10,.356,30,Soccer,500.0,500.0,900.0,800.0,500.0,500.0,43,Left foot,,,Same length,December,Summer,Yes,No,Seafood,Water,Science,6,12,4.0,Yes - broadband connection,Text messaging,50,50,20,10.0,5.0,5,2,0,30.0,90.0,5.0,10.0,0,2.0,Some,Graduate degree,Rap/Hip hop,Invisibility,Healthy,Relative,Health
USA,PA,2023,11,Female,17.0,Left-Handed,163.5,23,155.5,2.0,Car,6,0.309,36,Gymnastics,866.0,690.0,529.0,600.0,920.0,1000.0,23,Same length,65,70,Ring finger,April,Fall,No,No,Rice/Noodle dishes,Energy drink,Science,6,6,5.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",10,15,9,10.0,10.0,12,5,2,7.0,3.0,20.0,5.0,16,6.0,A lot,Graduate degree,Country,Invisibility,Healthy,Relative,"Wildlife, animals"
USA,PA,2016,11,Female,16.0,Right-Handed,155,20,140,1.0,Car,10,.337,39,Athletics,250.0,250.0,300.0,450.0,600.0,700.0,21,Same length,65,75,Ring finger,May,Fall,No,No,Pizza/Pasta,Water,Mathematics and statistics,8,11,4.0,Yes - other,In person,30,35,5,0.0,30.0,15,15,0,5.0,2.0,2.0,2.0,20,3.0,Some,Other,Country,Freeze time,Happy,Relative,Health
USA,PA,2017,11,Female,16.0,Right-Handed,159,23.5,158,1.0,Bus,15,0.514,51,None,647.0,678.0,634.0,523.0,856.0,957.0,23.5,Same length,90,85,Index finger,November,Fall,No,No,Pizza/Pasta,Water,Art,6.5,9,5.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",20,25,16,6.0,12.0,35,0,5,30.0,2.0,30.0,6.0,16,10.0,A lot,Undergraduate degree,Gospel,Telepathy,Happy,Relative,Religious
USA,PA,2019,9,Male,15.0,Right-Handed,168,31,177,2.0,,45,0.31,37,Lacrosse,250.0,250.0,250.0,250.0,700.0,800.0,30,Same length,80,80,Ring finger,September,Summer,Yes,No,Pizza/Pasta,Milk,Art,5,10,5.0,Yes - broadband connection,Internet chat or instant messaging,20,25,30,10.0,10.0,10,40,10,10.0,10.0,15.0,10.0,0,5.0,Some,Graduate degree,Rap/Hip hop,Telepathy,Happy,Business person,Education/Youth development
USA,PA,2021,12,Male,17.0,Right-Handed,178,27,176,1.0,Car,10,0.429,45,Other,561.0,567.0,551.0,882.0,1000.0,1000.0,27,Same length,76,77,Ring finger,January,Fall,No,No,Soups,Water,Music,7,10,3.0,Yes - dial-up connection,Text messaging,50,50,24,0.5,15.0,6,30,2,5.0,2.0,2.0,5.0,15,10.0,A lot,Graduate degree,Punk rock,Invisibility,Happy,Teacher,"Arts, culture, sports"
USA,PA,2021,12,Female,17.0,Right-Handed,167.6,24,153,1.0,Car,8,0.481,42,Other,767.0,613.0,749.0,610.0,421.0,300.0,25,Left foot,82,85,Ring finger,December,Fall,Yes,No,Seafood,Coffee,English,6,8,5.0,Yes - other,Cell phone,45,60,20,9.0,8.0,7,3,2,9.0,2.0,30.0,4.0,26,6.0,A lot,Graduate degree,Country,Invisibility,Rich,Business person,International aid
USA,PA,2010,12,Female,18.0,Right-Handed,168,24,168,1.0,Car,5,0.312,37,Hockey (Field),727.0,781.0,529.0,,791.0,652.0,24,Same length,86,74,Index finger,October,Summer,No,No,Meat,Water,Social studies,7,10,4.0,Yes - broadband connection,Text messaging,20,20,8,10.0,8.0,5,12,0,5.0,12.0,10.0,5.0,1,1.0,A lot,Graduate degree,Other,Fly,Happy,Relative,Education/Youth development
USA,PA,2018,12,Female,18.0,Right-Handed,176.5,25.6,175,1.0,Car,2,.528,66,Swimming,875.0,825.0,825.0,800.0,500.0,800.0,25.6,Same length,91,95,Ring finger,September,Fall,No,Yes,Pizza/Pasta,Water,Science,7,7,3.0,Yes - other,Text messaging,20,120,4,0.0,15.0,5,16,0,6.0,1.0,3.0,20.0,2,1.5,Very little,Graduate degree,Country,Invisibility,Happy,Coach or club leader,Education/Youth development
USA,PA,2015,12,Male,16.0,Right-Handed,167.5,24,182,2.0,Bus,10,.408,69,Cycling,200.0,300.0,300.0,200.0,1000.0,1000.0,24,Same length,75,77,Ring finger,September,Fall,No,Yes,Rice/Noodle dishes,Milk,Mathematics and statistics,8,11,4.0,Yes - broadband connection,In person,0,0,3,0.0,15.0,2,3,5,1.0,0.0,30.0,8.0,0,0.0,A lot,Undergraduate degree,Pop,Fly,Happy,Doctor or nurse,Health
USA,PA,2019,6,Female,12.0,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2019,12,Female,17.0,Right-Handed,170,37,,1.0,Car,5,,,Lacrosse,,,,,,,37,Same length,,,,August,Summer,Yes,No,Pizza/Pasta,Coffee,English,8,8,4.0,Yes - other,Other,5,5,5,,,,,,,,,,,,,,,,,,
USA,PA,2021,12,Female,17.0,Right-Handed,60,22,153,1.0,Car,5,.374,37,Rowing,900.0,900.0,850.0,850.0,850.0,850.0,22,Same length,62,65,Ring finger,March,Spring,Yes,No,Rice/Noodle dishes,Water,English,8,8,4.0,No internet connection,Text messaging,300,300,10,5.0,17.0,8,5,0,3.0,21.0,20.0,2.0,0,1.0,Some,High school,Pop,Invisibility,Rich,Relative,Health
USA,PA,2014,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2014,4,Female,8.0,,,,,1.0,Bus,,,,Swimming,,,,,,,,Same length,,,Same length,April,Summer,No,,,Juice,,,,,,,,,,,,,,,,,,,,,,,Pop,Invisibility,Famous,Other,
USA,PA,2013,12,Female,18.0,Right-Handed,157.5,32,154,1.0,Bus,30,0.495,44,Walking/Hiking,50.0,600.0,600.0,100.0,800.0,800.0,32,Same length,88.90,93.98,Ring finger,January,Spring,No,No,Rice/Noodle dishes,Water,Other,8,8,3.0,Yes - broadband connection,Text messaging,200,200,50,5.0,5.0,3,3,0,5.0,50.0,5.0,25.0,15,2.0,Some,,Rap/Hip hop,Fly,Happy,Relative,Health
USA,PA,2010,12,Female,18.0,Right-Handed,198.2,66.04,421.6,1.0,Car,3,0.456,.567,Running/Jogging,300.0,600.0,620.0,,800.0,900.0,66.04,Same length,100,100,Same length,January,Summer,No,No,Desserts,Water,Physical education,7,8,3.0,Yes - broadband connection,Text messaging,50,50,8,3.0,7.0,7,20,0,3.0,112.0,2.0,3.0,0,5.0,Some,Graduate degree,Pop,Fly,Happy,Religious figure,Religious
USA,PA,2016,12,Male,17.0,Right-Handed,184.5,28.5,149.8,1.0,Car,4,.322,8825,Basketball,112.0,113.0,114.0,253.0,821.0,983.0,27.5,Right foot,7.3,7.2,Index finger,April,Summer,No,No,Meat,Water,Social studies,7,8,4.0,Yes - broadband connection,Text messaging,50,80,10,0.0,15.0,10,10,12,1.0,2.0,50.0,20.0,8,1.0,Very little,Graduate degree,Rap/Hip hop,Fly,Rich,Relative,Health
USA,PA,2020,6,Male,12.0,Right-Handed,164,22,164,1.0,Car,10,.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2020,7,Male,13.0,Right-Handed,160,26,136,1.0,Bus,20,0.279,43,Other,999.0,800.0,100.0,300.0,500.0,700.0,26,Same length,50,60,Ring finger,March,Fall,No,No,Poultry,Water,Mathematics and statistics,7,4,3.0,Yes - broadband connection,Text messaging,20,34,0,0.0,1.0,15,3,40,5.0,5.0,40.0,0.0,0,4.0,None,Undergraduate degree,Rap/Hip hop,Super strength,Famous,Other,"Wildlife, animals"
USA,PA,2023,12,Male,17.0,Right-Handed,175,24,168,1.0,Bus,20,0.542,53,None,500.0,600.0,800.0,900.0,700.0,1000.0,24,Same length,70,70,Same length,June,Winter,No,No,Rice/Noodle dishes,Water,Physical education,6,6,5.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",100,120,0,10.0,3.0,0,0,40,20.0,20.0,60.0,0.0,22,10.0,A lot,High school,Rap/Hip hop,Fly,Healthy,Other,"Wildlife, animals"
USA,PA,2019,12,Female,17.0,Right-Handed,168,26,168,1.0,Car,6,0.401,51,Other,6.0,4.0,6.0,5.0,7.0,7.0,26,Same length,72,70,Index finger,October,Fall,Yes,No,Pizza/Pasta,Water,Art,8.5,10.5,4.0,Yes - broadband connection,In person,17,21,50,2.5,2.0,4,20,1,12.0,1.0,1.0,2.0,1,1.5,Some,Graduate degree,Pop,Super strength,Famous,Actor,"Wildlife, animals"
USA,PA,2012,11,Male,18.0,Right-Handed,168,24,165,2.0,Car,10,.218,35,Basketball,750.0,500.0,750.0,750.0,1000.0,1000.0,24,Same length,90,90,Same length,February,Summer,Yes,No,Meat,Water,Science,7,10,4.0,Yes - broadband connection,Cell phone,4,4,3,1.0,3.0,5,4,4,10.0,0.5,25.0,5.0,0,1.0,Some,Graduate degree,Rap/Hip hop,Freeze time,Happy,Other,Health
USA,PA,2018,6,Male,11.0,Right-Handed,141,22,129,1.0,Car,6 ,0.35,52,Basketball,471.0,733.0,545.0,503.0,267.0,294.0,20,Right foot,65,60,Index finger,May,,Yes,No,Meat,Water,Mathematics and statistics,9,6,6.0,Yes - dial-up connection,In person,7,5,21,0.5,1.0,24,12,22,0.0,2.0,42.0,0.2,2,1.5,,,,,,,
USA,PA,2012,11,Male,18.0,Right-Handed,180,25,170,1.0,Car,10,.3,.3,Running/Jogging,500.0,500.0,500.0,500.0,500.0,1000.0,25,Same length,1050,1050,Same length,September,Fall,No,No,Rice/Noodle dishes,Water,Science,6,9,4.0,Yes - broadband connection,In person,12,17,5,2.0,5.0,10,5,50,5.0,5.0,10.0,20.0,0,5.0,Very little,Graduate degree,Rap/Hip hop,Fly,Happy,Friend,Health
USA,PA,2014,12,Male,16.0,Right-Handed,184,27,73,1.0,Bus,20,.485,54,Soccer,5.0,623.0,500.0,754.0,803.0,1000.0,27,Same length,73,80,Ring finger,December,Winter,Yes,No,Meat,Water,Computers and technology,7.5,11,5.0,Yes - broadband connection,Text messaging,2,5,40,1.0,0.0,4,10,5,1.0,2.0,8.0,6.0,0,1.0,Very little,Graduate degree,Rock and roll,Freeze time,Rich,Sports person,Education/Youth development
USA,PA,2018,6,Male,12.0,Ambidextrous,164,25,160,1.0,Bus,5,0.333,32,Other,711.0,396.0,826.0,524.0,684.0,925.0,25,Same length,80,70,Index finger,March,Winter,No,No,Seafood,Juice,Art,,10,4.0,Yes - broadband connection,Internet chat or instant messaging,1,2,48,1.0,5.0,96,24,48,48.0,48.0,48.0,24.0,0,96.0,None,Some college,Other,Freeze time,Rich,Business person,Other
USA,PA,2019,4,Male,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2022,12,Female,17.0,Right-Handed,165,22,167,1.0,Car,10,0.417,40,Other,300.0,500.0,100.0,400.0,600.0,900.0,22.5,Left foot,7.5,7,Index finger,April,Summer,No,No,Pizza/Pasta,Water,Mathematics and statistics,6.5,10,4.0,Yes - other,Internet chat or instant messaging,10,50,10,1.0,8.0,10,8,0,20.0,10.0,25.0,7.0,7.5,2.0,A lot,Graduate degree,Country,Invisibility,Happy,Relative,Education/Youth development
USA,PA,2019,12,Female,17.0,Right-Handed,,,,,Car,12,0.511,36,Other,800.0,800.0,500.0,700.0,400.0,300.0,,,,,,October,Summer,Yes,No,Pizza/Pasta,Water,Art,6-8,10,3.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",30,35,5,3.0,10.0,10,5,1,8.0,4.0,10.0,3.0,10,15.0,A lot,Graduate degree,Other,Fly,Happy,Doctor or nurse,Health
USA,PA,2020,12,Female,16.0,Right-Handed,168,22,160,1.0,Bus,30,.415,45,Tennis,1000.0,1000.0,800.0,800.0,380.0,1000.0,22,Same length,83,82,Index finger,July,Fall,Yes,Yes,Pizza/Pasta,Water,Science,6,9,6.0,Yes - dial-up connection,Internet chat or instant messaging,12,70,40,40.0,21.0,10,3,50,10.0,30.0,40.0,0.0,0,10.0,Some,Graduate degree,Pop,Freeze time,Happy,Friend,"Wildlife, animals"
USA,PA,2014,4,Male,9.0,,,,,,,,,,Hockey (Field),,,,,,,,Right foot,,,,September,Summer,No,No,No favorite,Water,Art,,,,No internet connection,In person,,,,,,,,,,,,,,,,Undergraduate degree,Pop,Telepathy,Rich,Actor,
USA,PA,2015,11,Female,15.0,Right-Handed,173,24,172,1.0,Bus,7,.393,30,Dancing,1000.0,904.0,1000.0,920.0,166.0,160.0,24,Same length,70,77,Ring finger,July,Summer,No,No,Pizza/Pasta,Water,Mathematics and statistics,6.5,11,5.0,Yes - broadband connection,Text messaging,12,121,20,0.0,19.0,10,12,0,14.0,7.0,35.0,5.0,0,2.0,A lot,Graduate degree,Pop,Freeze time,Happy,Relative,Health
USA,PA,2013,12,Female,17.0,Left-Handed,163,23,161,1.0,Car,10,.359,40,Dancing,800.0,800.0,800.0,850.0,500.0,600.0,23,Left foot,88,85,Index finger,August,Spring,Yes,No,Pizza/Pasta,Water,Mathematics and statistics,7,9,3.0,Yes - broadband connection,In person,5,8,5,0.5,15.0,3,8,0,2.0,1.0,4.0,5.0,2,5.0,Some,Graduate degree,Pop,Invisibility,Happy,Relative,Health
USA,PA,2013,12,Female,18.0,Right-Handed,152.4,20,156.2,1.0,Bus,30,0.297,47,Walking/Hiking,888.0,727.0,765.0,845.0,979.0,960.0,20.5,Left foot,80,85,Ring finger,October,Spring,Yes,No,Seafood,Water,Science,6,9,4.0,Yes - broadband connection,In person,0,0,5,0.0,15.0,12,1,2,5.0,2.0,21.0,7.0,0,1.0,Some,Graduate degree,Other,Freeze time,Happy,Relative,Health
USA,PA,2017,12,Female,17.0,Right-Handed,179.0,24.2,182.8,1.0,Car,10,.372,34,Cycling,,,,,,,24,Right foot,100,105,Ring finger,May,Summer,No,No,Desserts,Water,Mathematics and statistics,8.5,9.5,3.0,Yes - broadband connection,In person,100,100,8,7.0,21.0,3,5,0,7.0,10.0,10.0,5.0,10,2.0,A lot,Graduate degree,Pop,Fly,Happy,Musician or singer,Education/Youth development
USA,PA,2015,12,Male,17.0,Right-Handed,180,27,182,1.0,Car,10,.296,48,Rowing,600.0,500.0,200.0,200.0,1000.0,1000.0,27.5,Same length,71,70,Index finger,September,Fall,Yes,No,Poultry,Water,Mathematics and statistics,7,9,5.0,Yes - broadband connection,Text messaging,300,300,5,0.0,8.0,2,12,0,0.0,3.0,1.0,1.0,0,1.0,Some,Graduate degree,Other,Freeze time,Healthy,Friend,Health
USA,PA,2012,5,Male,10.0,Right-Handed,149,25,151,1.0,Car,30,0.5,50,Tennis,950.0,700.0,1000.0,490.0,200.0,150.0,25,Same length,850,840,Index finger,April,Spring,No,No,Rice/Noodle dishes,Water,Computers and technology,7,11,4.0,Yes - other,Text messaging,0,3,1,0.0,2.0,3,3,4,1.0,1.0,3.0,2.0,0,0.0,Some,Some college,Pop,Freeze time,Healthy,Relative,Health
USA,PA,2018,12,Female,15.0,Right-Handed,162.6,24,166,3.0,Car,15,0.291,31,Swimming,500.0,600.0,400.0,400.0,1000.0,1000.0,24,Same length,70,70,Same length,October,Fall,Yes,No,Rice/Noodle dishes,Water,Science,6.5,11,6.0,Yes - broadband connection,Internet chat or instant messaging,3,8,7,0.0,14.0,9,1,1,7.0,10.0,56.0,0.0,0,1.0,A lot,Other,Pop,Fly,Happy,Relative,Health
USA,PA,2020,12,Male,17.0,Right-Handed,213,29,213,1.0,Car,10,0.403,40,Running/Jogging,1000.0,727.0,706.0,428.0,652.0,850.0,215,Left foot,85,88,Ring finger,May,Spring,No,No,Poultry,Water,English,7,8,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",15,15,18,1.0,10.0,10,15,10,20.0,4.0,20.0,10.0,0,5.0,Some,Graduate degree,Other,Fly,Happy,Musician or singer,Environment
USA,PA,2017,12,Male,16.0,Right-Handed,169.7,24.4,173.5,2.0,Walk,3,.393,45,Running/Jogging,225.0,305.0,439.0,337.0,865.0,967.0,26.1,Left foot,89,82,Index finger,December,Fall,Yes,No,Poultry,Water,Mathematics and statistics,7,8,4.0,Yes - broadband connection,Text messaging,70,80,4,0.0,20.0,5,2,15,0.0,3.0,50.0,6.0,6,5.0,A lot,Graduate degree,Techno/Electronic,Freeze time,Happy,Relative,International aid
USA,PA,2015,12,Male,18.0,Right-Handed,175.3,25,173,1.0,Car,15,.332,60,Baseball/Softball,250.0,250.0,500.0,500.0,750.0,750.0,25.2,Right foot,8.5,8.6,Ring finger,July,Spring,No,No,Meat,,Mathematics and statistics,7,6,4.0,Yes - other,Cell phone,20,10,5,2.0,8.0,10,10,5,5.0,2.0,5.0,8.0,20,10.0,A lot,Some college,Country,Super strength,Happy,Sports person,Health
USA,PA,2015,12,Male,16.0,Right-Handed,165,26,100,1.0,Car,10,.396,45,Other,594.0,460.0,294.0,780.0,800.0,800.0,29,Left foot,65,72,Ring finger,April,Winter,Yes,No,Breads/Sandwiches,Water,Music,7,5,4.0,Yes - other,Other,25,200,8,1.0,10.0,10,12,10,1.0,1.0,5.0,1.0,5,4.0,A lot,Graduate degree,Rap/Hip hop,Telepathy,Happy,Musician or singer,Health
USA,PA,2012,12,Male,16.0,Right-Handed,184,29,196,1.0,Bus,60,.323,44,Soccer,1000.0,738.0,866.0,834.0,695.0,701.0,28,Right foot,102,111,Ring finger,March,Summer,Yes,No,No favorite,Juice,Science,6,9,2.0,Yes - broadband connection,Internet chat or instant messaging,0,0,3,0.0,20.0,1,18,2,0.0,0.0,10.0,5.0,0,4.0,Some,Graduate degree,Classical,Freeze time,Happy,Community leader or elder,Education/Youth development
USA,PA,2021,12,Female,17.0,Right-Handed,170.1,25.5 ,167.6,1.0,Car,7 ,0.33,40,Other,700.0,800.0,400.0,900.0,200.0,400.0,24.5,Right foot,7.0,7.5,Ring finger,October,Fall,Yes,No,Meat,Soft drink (caffeinated),Social studies,8,7,3.0,Yes - broadband connection,Text messaging,78,90,21,45.0,14.0,7,7,0,35.0,30.0,12.0,7.0,15,14.0,A lot,Undergraduate degree,Rap/Hip hop,Telepathy,Happy,Teacher,Education/Youth development
USA,PA,2017,12,Female,16.0,Right-Handed,5.5,20,154,2.0,Car,5,.33,45,Swimming,155.0,380.0,535.0,529.0,695.0,726.0,20,Same length,76,64,Index finger,June,Summer,No,No,Meat,Water,Other,7,9,3.0,Yes - broadband connection,In person,20,15,7,8.0,20.0,8,2,0,0.0,1.0,4.0,0.0,4,7.0,A lot,Graduate degree,Other,Fly,Healthy,Relative,Religious
