Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CA,2012,"12        ",Female,16,Right-Handed,169,24,169,1,Car,16,.359,35,Running/Jogging,380,270,180,170,700,800,24,"Same length",81,72,"Index finger",March,Fall,No,No,Desserts,Water,Science,7,10,5,"Yes - broadband connection","In person",15,10,5,.5,3,8,10,0,15,2,15,4,2,3,"A lot","Undergraduate degree",Other,Telepathy,Happy,"Coach or club leader",Religious
USA,CA,2015,"6         ",Male,11,Right-Handed,156,14,147,"1 ",Bus,15,0.714,58,"Football (American)",300,600,850,1000,1000,1000,25,"Same length",70,60,"Index finger",July,Summer,No,No,Pizza/Pasta,"Sports drink","Physical education",7,9,8,"Yes - broadband connection","Cell phone",31,46,14,3,4,18,24,8,19,6,23,6,0,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Business person","Arts, culture, sports"
USA,CA,2021,"11        ",Male,16,Right-Handed,170,22,170,2,Walk,6,0.357,48,None,481,460,866,551,428,,22,"Same length",n/a,n/a,,November,Fall,Yes,No,Desserts,Water,Art,5,9,5,,,100+?,100+,8,8,6,12,9,7,5,9,10,2,0,15,Some,"Some college",Other,Telepathy,Happy,Friend,Health
USA,CA,2015,"4         ",Female,8,Right-Handed,130,22,127,3,Walk,30,360,76,Swimming,1000,500,1000,1000,500,600,22,"Same length",60,65,"Ring finger",May,Summer,No,No,Desserts,Water,Art,9,10,5,"Yes - broadband connection","In person",0,0,22,10,9,12,9,15,17,0,12,11,0,.5,"A lot","Less than high school",Other,Fly,Healthy,Friend,Health
USA,CA,2023,"9         ",Male,14,Right-Handed,189,32,1842,2,Car,6,0.33,42,Other,1000,1000,1000,508,283,503,32,"Same length",80,85,"Ring finger",June,Winter,No,No,"Rice/Noodle dishes",Water,"Physical education",9,10,4,"Yes - broadband connection","In person",11,20,25,14,4,15,7,9,8,10,20,0,0,2,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,"Sports person","Education/Youth development"
USA,CA,2020,"12        ",Female,15,Right-Handed,5.4,6,4,2,Walk,6,1.475,84,Dancing,100,100,100,100,100,100,6,"Same length",5,5,"Same length",November,Summer,Yes,No,Seafood,Water,"Physical education",10,13,5,"Yes - other","Text messaging",20,34,8,3,4,9,4,5,4,6,3,4,3,4,Some,"Graduate degree",Country,Telepathy,Healthy,"Musician or singer","International aid"
USA,CA,2016,"12        ",Male,17,Right-Handed,175,28,176,1,Bus,45,.45,63,"Hockey (Ice)",1000,984,1000,1000,294,294,28,"Right foot",99,101,"Ring finger",December,Winter,Yes,No,"Rice/Noodle dishes",Juice,Music,4,6,3,"Yes - broadband connection","In person",25,45,7,0,10,3,0,0,2,4,15,2,0,2,Some,"Undergraduate degree",Jazz,"Freeze time",Happy,"Musician or singer","International aid"
USA,CA,2023,"11        ",Female,16,Right-Handed,149.9,8,,2,Car,"6 min",0.395,"50 ",Walking/Hiking,588,610,"418 ",500,5,360,,,,,,January,Winter,No,No,Meat,Water,Other,9,10,10,"Yes - dial-up connection","Text messaging",40,50,"0 ",2,1,24,0,0,5,5,7,4,4,2,Some,"High school",Other,Telepathy,Rich,Relative,"Wildlife, animals"
USA,CA,2015,"6         ",Male,11,Right-Handed,134,27,153,1,Walk,15,0.957,68,"Football (American)",374,620,150,476,251,727,24,"Same length",80,70,"Index finger",June,Summer,No,No,Pizza/Pasta,Water,"Computers and technology",10,6,11,"Yes - broadband connection","Cell phone",27,20,4,2,1,2,5,3,1,1,4,6,2,3,,,,,,,
USA,CA,2019,"12        ",Female,17,Right-Handed,167,24,71,2,Walk,3,.367,37,Walking/Hiking,1000,1000,1000,700,0,1000,24,"Same length",110,115,"Same length",March,Spring,No,Yes,Desserts,Water,Art,5,6,3,"Yes - broadband connection","In person",100,150,8,1,10,3,5,0,12,8,8,9,8,16,"A lot","Graduate degree",Pop,"Freeze time",Happy,"Musician or singer","International aid"
USA,CA,2016,"11        ",Male,16,Left-Handed,75.6,30.48,73,1,Car,10,.269,50,"Football (American)",303,400,900,409,500,1000,31.4,"Left foot",76.2,77.6,"Ring finger",February,Winter,No,No,Meat,Water,"Mathematics and statistics",7,14,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",4,4,4,0,3,0,20,3,15,0,2,10,0,3,Some,"Graduate degree",Country,Invisibility,Rich,Friend,Religious
USA,CA,2020,"12        ",Male,16,Right-Handed,172.2,27.3,,1,Car,10,0.3,39,"Football (American)",,,,,,,27.3,"Same length",7,8,"Ring finger",September,Winter,No,No,Soups,Water,History,8,6,5,"Yes - broadband connection","Text messaging",580,630,30,5,5,2,2,8,4,4,10,0,0,10,Some,"Graduate degree",Other,"Freeze time",Rich,Relative,Environment
USA,CA,2022,"7         ",Female,12,Right-Handed,65cm,21cm,171,1,Car,"5 ",0.352,40,Baseball/Softball,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2023,"12        ",Male,18,Right-Handed,177,26,125,2,Car,12,.331,52,Walking/Hiking,1000,1000,1000,1000,600,900,26,"Same length",900,100,"Ring finger",July,Fall,Yes,No,Meat,Water,Music,6,10,5,"Yes - other","Text messaging",50,60,6,10,16,3,12,0,3,6,6,0,5,7,"A lot","Graduate degree","Heavy metal","Freeze time",Happy,"Sports person",Environment
USA,CA,2017,"12        ",Male,18,Right-Handed,188,27,180,3,Car,4,0.357,71,Tennis,866,695,524,385,107,353,27,"Same length",79,80,"Ring finger",June,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7.5,7,5,"Yes - broadband connection",Other,3,4,2,1,2,3,12,1,8,1,3,5,0,1,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Healthy,"Sports person","Arts, culture, sports"
USA,CA,2019,"11        ",Female,17,Right-Handed,57,22,147,1,Car,6,0.669,48,Other,519,663,898,829,5,1000,23.5,"Left foot",70,65,"Index finger",February,Summer,No,No,"Rice/Noodle dishes",Water,Other,7,9,5,"Yes - other","Text messaging",40,50,2,1,10,20,0,1,15,15,1,6,45,2,Some,"Undergraduate degree","Rhythm and blues (R&B)","Freeze time",Healthy,Relative,"Wildlife, animals"
USA,CA,2018,"8         ",Male,14,Right-Handed,155,26.5,152,2,Bus,60,.334,35,Other,1000,733,950,760,743,745,26,"Right foot",63,64,"Ring finger",February,Winter,Yes,No,"No favorite",Water,"Physical education",7,7.5,4,"Yes - other","Cell phone",0,1,40,.75,10.5,9,10,6,4.5,1.5,17,2.5,2.5,4,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Friend,Environment
USA,CA,2022,"8         ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,Languages,7,10,6,"Yes - other","Internet chat or instant messaging",69,96,f,,,,,,,,,,,,,,,,Happy,"Community leader or elder",Other
USA,CA,2021,"12        ",Male,17,Right-Handed,182,27,182,1,Car,6,0.308,70,Swimming,508,492,1000,775,166,759,27.5,"Right foot",1000,950,"Ring finger",December,Winter,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",5,8,4,"Yes - broadband connection",Other,4,50,10,3,5,10,15,8,10,20,19,4,0,12,Some,"Graduate degree","Heavy metal",Invisibility,Happy,"Coach or club leader","Education/Youth development"
USA,CA,2018,"7         ",Male,12,Left-Handed,158,22.5,149,2,Car,28,0.368,42,Basketball,492,791,626,957,235,503,21.5,"Right foot",32,28,"Index finger",September,Fall,No,No,Seafood,Water,"Computers and technology",8,7,5,"Yes - other","Text messaging",50,200,10,1,5,5,9,16,6,5,20,5,0,5,Some,"Graduate degree","Rap/Hip hop","Freeze time",Healthy,Friend,"International aid"
USA,CA,2015,"8         ",Male,13,Right-Handed,155,27,61,3,Car,15,0.412,36,Skateboarding/Rollerblading,1000,989,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2019,"12        ",Female,17,Left-Handed,157,20,150,1,Car,8,0.665,38,Walking/Hiking,1000,870,950,900,700,820,18,"Right foot",70,66,"Index finger",March,Summer,No,No,Pizza/Pasta,Water,English,7,9,4,"Yes - broadband connection","Text messaging",190,189,25,2,9,3,1,0,24,4,50,14,11,2,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Happy,Actor,"International aid"
USA,CA,2021,"12        ",Female,17,Right-Handed,160,20,159,2,Car,19,0.331,34,"Martial Arts",900,700,1000,1000,900,1000,20,"Same length",80,90,"Index finger",May,Fall,Yes,No,Pizza/Pasta,Water,Science,7,9,4,"Yes - other","Text messaging",9,14,4,0.5,11,5,1,3,5,5,14,0,0,4,"A lot",Other,"Rhythm and blues (R&B)","Freeze time",Healthy,Relative,Environment
USA,CA,2015,"8         ",Male,13,Right-Handed,155,27,61,3,Car,15,0.412,36,Skateboarding/Rollerblading,1000,989,1000,604,305,385,27,"Same length",65,70,"Ring finger",July,Summer,No,No,Pizza/Pasta,Juice,Other,7,11,5,"Yes - broadband connection","In person",2,20,,,,,,,,,,,,,,,,,,,
USA,CA,2021,"12        ",Female,16,Right-Handed,164,24,164,2,Bus,60-90,0.331,42,Tennis,700,700,600,600,350,500,24,"Same length",70,70,"Same length",October,Winter,No,No,Pizza/Pasta,Coffee,"Mathematics and statistics",5-6,8-12,5,"Yes - broadband connection","Text messaging",100,200,6,6,2,2-3,0,2,4-5,4-5,4-5,0,0,0,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,"Community leader or elder","International aid"
USA,CA,2016,"12        ",Male,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2023,"12        ",Female,17,Right-Handed,169,25,168,1,Car,15,1.0,40,Other,4,3,6,5,1,2,26,"Left foot",82,86,"Ring finger",December,Winter,No,No,Seafood,Water,Languages,6.5,8,3,"Yes - broadband connection","Text messaging",20,50,7,4,2,1,6,0,5,3,4,6,8,1,"Very little","Undergraduate degree","Rap/Hip hop","Super strength",Healthy,Relative,"International aid"
USA,CA,2020,"12        ",Female,17,Left-Handed,161,22,160,1,Car,20,.393,46,Walking/Hiking,900,850,750,800,800,800,20,"Same length",64,68,"Ring finger",February,,No,Yes,"Rice/Noodle dishes",Water,English,7,8,3,"Yes - broadband connection","In person",1,0,2,0,,,,,,,,,0,2,Some,"Undergraduate degree","Rock and roll","Freeze time",Healthy,Other,Health
USA,CA,2014,"5         ",Female,10,Left-Handed,150,23,135,1,Car,4,0.75,45,Soccer,880,907,1000,823,480,564,24,"Left foot",70,75,"Ring finger",July,Summer,No,No,Pizza/Pasta,Water,Art,9,10,4,"Yes - broadband connection","In person",0,0,12,0,4,5,"6 ",0,0,0,0,1,0,0,Some,"Graduate degree",Pop,Invisibility,Healthy,Relative,Health
USA,CA,2014,"10        ",Female,15,Right-Handed,52,22,166,2,Car,15,0.828,48,Swimming,899,759,969,965,408,203,20,"Right foot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2022,"12        ",Female,16,Right-Handed,175,24,160,1,Car,15,.31,33,Other,500,600,800,200,100,800,25,"Left foot",93,90,"Index finger",February,Spring,No,No,Seafood,Water,Other,7,9,4,"Yes - broadband connection","Internet chat or instant messaging",20,60,10,2,10,6,15,0,8,3,8,1,0,7,"A lot","Graduate degree",Pop,"Freeze time",Happy,"Coach or club leader",Other
USA,CA,2019,"9         ",Female,14,Right-Handed,155,22,156,2,Car,"30 ",5.22,3,Soccer,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"6         ",Female,12,Right-Handed,147,85,116,2,Car,12," 0.75",64,Swimming,1000,1000,1000,1000,0,0,90,"Left foot",8,7,"Index finger",January,Summer,No,No,Pizza/Pasta,Water,Art,"10 ",12,4,"Yes - broadband connection",Telephone,0,7,0,0,5,10,7,0,0,0,0,7,0,0,"A lot","Some college",Pop,Fly,Happy,Teacher,Health
USA,CA,2016,"12        ",Female,17,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2011,"7         ",Male,13,Right-Handed,174,28,180,1,Bus,35,.27,40,Baseball/Softball,250,320,470,,270,340,27,,100,"105 ","Ring finger",September,Winter,No,No,Pizza/Pasta,Water,"Physical education",7.5,12.5,,"Yes - dial-up connection","Text messaging",100,100,10,0,8,3,15,8,7,25,7,16,0,0,Some,"Graduate degree",Pop,Fly,Rich,"Business person","Education/Youth development"
USA,CA,2021,"11        ",Female,16,Right-Handed,165,25,178,2,Car,60,0.357,40,Other,950,800,500,300,600,800,25,"Same length",75,85,"Ring finger",March,Winter,No,No,Desserts,Water,"Computers and technology",5,7,4,"Yes - broadband connection","In person",2,0,5,0.3,7,2,5,1,21,4,63,3,0,3,"A lot","Graduate degree",Other,Fly,Happy,Other,Environment
USA,CA,2019,"12        ",Female,17,Right-Handed,170,41,165,1,Car,35,0.402,60,Basketball,952,900,500,500,500,500,41,"Same length",9,8,"Index finger",January,Summer,Yes,No,Fruit,Water,English,8,12,3,"Yes - broadband connection","In person",3,10,5,0,3,10,5,0,5,1,5,5,0,1,"A lot","Undergraduate degree",Other,Invisibility,Happy,Actor,Health
USA,CA,2021,"11        ",Female,15,Right-Handed,155,,,2,Car,5,.368,45,Walking/Hiking,700,850,1000,850,0,500,,,,,"Ring finger",September,Fall,No,No,"No favorite",Water,"Computers and technology",7,7,5,"Yes - other","Text messaging",30,15,3-4,2,0,5,0,0,5-6,4,0,3,0,1,None,"High school",Other,Telepathy,Rich,Other,"Wildlife, animals"
USA,CA,2016,"12        ",Male,17,Right-Handed,70,24,171,2,Car,28,,,Other,1000,1000,1000,850,500,700,24,"Same length",9.8,10.4,"Ring finger",January,Fall,No,No,Seafood,Water,English,8,10,3,"Yes - broadband connection","In person",5,4,4,1,8,6,11,0,2,4,7,0,6,2,"Very little","Graduate degree",Jazz,"Freeze time",Rich,Friend,"International aid"
USA,CA,2016,"7         ",Female,12,Right-Handed,158,23,145,1,Car,15,.416,56,Swimming,1000,310,610,455,251,251,24,"Left foot",66,65,"Index finger",March,Fall,Yes,No,Fruit,Juice,Science,9,7,5,"Yes - broadband connection","Text messaging",2,4,7,0,2,30,4,8,0,1,12,2,0,1,"Very little","Graduate degree","Rock and roll","Freeze time",Rich,Other,"Wildlife, animals"
USA,CA,2014,"12        ",Male,17,Right-Handed,170,26,160,1,Car,7,0.405,48,Basketball,350,100,100,40,250,250,26,"Same length",94,99,"Ring finger",March,Summer,Yes,No,"No favorite",Water,"Physical education",6.5,5,4,"Yes - broadband connection","In person",0,0,2,0,7,1,15,0,0,0,2,20,25,2,"A lot","Graduate degree","Rock and roll",Fly,Happy,"Coach or club leader",Health
USA,CA,2020,"12        ",Female,17,Right-Handed,155,,,2,Car,12,,,Walking/Hiking,,,,,,,,"Same length",,,"Ring finger",October,Fall,No,No,Salads,Water,History,4,6,4,"Yes - broadband connection","Internet chat or instant messaging",30," 120",0,28,40,0,0,11,0,16,140,0,0,5,"A lot",Other,Other,Telepathy,Rich,Friend,Environment
USA,CA,2020,"11        ",Female,16,Right-Handed,161,24,169,1,Car,22,0.35,42,Walking/Hiking,1000,1000,1000,1000,1000,999,24,"Same length",90,88,"Index finger",February,Winter,No,No,Vegetables,Water,Science,7.5,8,4,"Yes - broadband connection","In person",70,80,15,3,10,8,3,.05,.5,10,25,0.05,0,2,Some,"Graduate degree",Jazz,"Freeze time",Healthy,Teacher,Environment
USA,CA,2016,"12        ",Male,15,Right-Handed,182,19,182,2,Bus,45,0.265,38,Other,100,500,500,750,1000,1000,19,"Same length",50,60,"Ring finger",October,Winter,No,No,Desserts,"Soft drink (caffeinated)","Computers and technology",6,9,4,"Yes - broadband connection","Internet chat or instant messaging",30,60,56,1,35,20,0,76,50,20,76,5,0,0,"A lot","Graduate degree",Other,Telepathy,Happy,Other,"Wildlife, animals"
USA,CA,2017,"12        ",Female,17,Right-Handed,154.9,20,160,2,Bus,45,0.314,62,Walking/Hiking,594,583,781,770,0,0.314,,,8,6.5,"Index finger",September,Winter,No,No,"Rice/Noodle dishes",Water,History,5,9,4,"Yes - broadband connection","Text messaging",300,300,3,5,1,2,1,4,1,8,0,1,0,2,"Very little","Graduate degree",Pop,Telepathy,Happy,Other,"Wildlife, animals"
USA,CA,2016,"12        ",Male,18,Right-Handed,171,29,164,2,Car,30,0.343,43,Swimming,1000,1000,1000,1000,1000,1000,28,"Right foot",90,100,"Ring finger",October,Winter,Yes,No,Meat,"Soft drink (caffeinated)","Computers and technology",6,6,5,"Yes - broadband connection","Text messaging",100,100,,,,,,,,,,,,,None,"Less than high school",Pop,"Freeze time",Rich,"Business person",Environment
USA,CA,2014,"6         ",Female,12,Right-Handed,156,23,104,1,Car,12,0.357,28,Swimming,321,422,257,214,674,856,24,"Same length",70,70,"Same length",April,Fall,Yes,No,"No favorite",Milk,"Mathematics and statistics",7,11,4,"Yes - broadband connection","In person",4,10,18,1,15,20,8,12,2,4,7,7,0,3,Some,Other,"Rock and roll",Telepathy,Rich,Teacher,Health
USA,CA,2016,"7         ",Male,12,Left-Handed,144.8,21,49.9,3,Car,2,0.430,56,Basketball,877,850,807,807,890,890,20.5,"Right foot",82.55,77.47,"Index finger",November,Summer,No,Yes,Pizza/Pasta,Water,Music,8,8,4,"Yes - broadband connection","In person",0,0,7,1,6,5,6,8,0,2,20,5,0,2,Some,"Graduate degree",Pop,"Freeze time",Happy,Friend,"International aid"
USA,CA,2016,"12        ",Male,16,Right-Handed,162,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Male,17,Right-Handed,165.1,25,165,3,Walk,"25 ",0.625,64,Soccer,1000,1000,1000,1000,909,1000,25,"Same length",70,80,"Ring finger",May,Fall,No,No,Meat,Water,"Physical education",6,8,5,"No internet connection","Cell phone",20,20,3,1,5,1,2,1,4,3,2,4,12,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person","Arts, culture, sports"
USA,CA,2019,"12        ",Female,17,Right-Handed,163,23,156,1,Car,10,0.374,59,Baseball/Softball,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2013,"12        ",Male,18,Right-Handed,184,28,183,1,Car,25,.59,50,Basketball,400,500,400,300,0,600,29,"Left foot",9,9,"Same length",July,Summer,No,No,Meat,Water,"Physical education",7,9,3,"Yes - broadband connection","Text messaging",5,5,20,2,5,20,40,2,3,2,10,5,0,1,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,Relative,"Education/Youth development"
USA,CA,2020,"12        ",Male,16,Left-Handed,172,24,178,3,Car,20,0.242,35,Basketball,100,100,500,700,900,1000,24,"Same length",60,70,"Ring finger",March,Fall,Yes,No,"No favorite",Water,"Mathematics and statistics",6,9,3,"Yes - broadband connection","In person",10,10,7,1,18,7,10,0,0,1,14,5,1,3,"A lot","Graduate degree",Other,"Freeze time",Healthy,"Musician or singer","International aid"
USA,CA,2016,"4         ",Male,8,Right-Handed,134,22,129,1,Car,5,0.754,153,Basketball,353,754,1000,706,401,219,21.5,"Right foot",75,76,"Ring finger",October,Summer,No,No,Desserts,Water,"Physical education",10,10,4,"Yes - broadband connection","In person",0,0,3,0,1,8,10,2,0,0,1,8,0,1,"Very little","Graduate degree",Jazz,Fly,Healthy,"Sports person","Arts, culture, sports"
USA,CA,2022,"12        ",Male,17,Right-Handed,175,28,174,2,Walk,25,.264,43,Baseball/Softball,90,60,80,30,100,100,28,"Same length",75,75,"Same length",June,Winter,Yes,No,Meat,Water,"Mathematics and statistics",7,8,9,"Yes - broadband connection","Cell phone",10,20,10,0,7,1,3,30,3,5,20,0,0,2,Some,"Graduate degree",Techno/Electronic,"Freeze time",Rich,Relative,Environment
USA,CA,2021,"12        ",Female,17,Right-Handed,140,22,153,1,Car,6,0.93,47,Baseball/Softball,68,45,70,95,67,97,23,"Left foot",780,720,"Index finger",January,Summer,Yes,No,Fruit,Water,History,7,12,4,"Yes - broadband connection","Text messaging",250,400,15,1,20,30,15,0,7,3,4,15,2,1,"A lot","Graduate degree",Country,Telepathy,Healthy,"Sports person",Health
USA,CA,2023,"9         ",Female,14,Right-Handed,5'1,23,140,2,Car,30,0.429,50,Basketball,500,500,1000,500,999,1000,23,"Same length",100,90,"Index finger",August,Summer,No,No,Seafood,Water,Other,8,5,4,"Yes - other","In person",1000,10000,0,5,1/2,24,1,1,20,10,30,10,0,2,Some,Other,"Rap/Hip hop","Freeze time",Rich,"Musician or singer",Religious
USA,CA,2022,"12        ",Male,17,Right-Handed,190.5,29.5,175,1,Car,5,0.29,59,Basketball,750,900,600,850,900,1000,29.5,"Same length",36,47,"Same length",January,Winter,No,No,Meat,Water,"Computers and technology",7,8,2,"Yes - broadband connection","Text messaging",5,6,6,1,8,2,2,6,2,1,8,2,16,0,Some,"Graduate degree",Techno/Electronic,"Freeze time",Happy,Actor,Health
USA,CA,2024,"9         ",Female,15,Right-Handed,150,23.3,152,2,Car,8,.327,36,Other,684,599,802,829,444,422,23,"Right foot",85,75,"Index finger",October,Winter,No,No,Meat,Water,"Mathematics and statistics",5-7,8-10,5,"Yes - broadband connection","Text messaging",50+,50+,32,8,16,15,18,1,20,20,15,0,0,3,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Healthy,Relative,Environment
USA,CA,2022,"12        ",Male,17,Right-Handed,177,27.1,175.1,2,Walk,10,263,39,Other,62,900,820,300,1000,1000,27.1,"Same length",100,940,"Index finger",January,Fall,No,No,"Rice/Noodle dishes",Water,Science,6,9,2,"Yes - broadband connection","Text messaging",20,19,4,0,20,2,7,0,0,1,1,0,16,0,Some,"Graduate degree",Pop,"Freeze time",Rich,"Business person","Education/Youth development"
USA,CA,2018,"9         ",Female,14,Right-Handed,166,24,160,1,Car,15,0.484,35,Soccer,487,481,845,578,102,102,23,"Right foot",65,70,"Index finger",July,,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,9,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",5,100,13,0,28,42,20,5,10,5,35,7,0,4,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,Friend,"International aid"
USA,CA,2021,"12        ",Female,18,Right-Handed,162.6,24,160,2,Car,25,0.484,41,Athletics,1000,1000,1000,1000,500,700,24,"Same length",100,100,"Same length",May,Summer,Yes,No,Desserts,Water,Art,7,10,4,"Yes - other","In person",50,30,30,>1,10,7,0,7,4,1,20,5,18,1,"A lot","Undergraduate degree",Other,"Freeze time",Happy,Friend,"Wildlife, animals"
USA,CA,2023,"12        ",Female,17,Ambidextrous,160,22,156,1,Car,7,0.728,37,Walking/Hiking,1000,900,1000,6000,2000,8000,22,"Same length",70,80,"Same length",July,Fall,No,No,Meat,Water,Music,6,10,4,"Yes - broadband connection","Text messaging",6,45,2,0,3,0,7,0,28,1,20,1,4,1,Some,Other,Other,Invisibility,Rich,Relative,Other
USA,CA,2015,"12        ",Male,16,Right-Handed,170,28,161,2,Skateboard/Scooter/Rollerblade,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2022,"12        ",Female,17,Right-Handed,152.4,22.86,63,2,Car,12,.413,44,Athletics,647,519,497,535,59,86,22.86,"Same length",70,60,"Index finger",December,Fall,Yes,No,Fruit,Water,English,6,9,4,,"Text messaging",20,100,30,2,8,10,35,0,1,20,40,4,0,2,"A lot","Graduate degree",Country,"Freeze time",Rich,Teacher,Environment
USA,CA,2020,"7         ",Female,12,Right-Handed,142,27,148?,2,Car,10-12,0.402,43,Walking/Hiking,1000,1000,800,800,10,100,26,"Right foot",65,70,"Ring finger",March,Winter,No,No,Other,Water,Art,9,10-12,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20-30,10-20,5,1,1-2,7-10,2,10,10,2,4,5,0,1,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Healthy,Relative,"Wildlife, animals"
USA,CA,2019,"12        ",Female,17,Right-Handed,157,23,75,2,Walk,20,0.474,38,Walking/Hiking,4,6,3,5,2,1,23,"Same length",670,680,"Ring finger",June,Winter,No,No,Pizza/Pasta,Juice,Science,4.5,8,4,"Yes - broadband connection","Text messaging",20,20,5,.5,12,7,1,.5,4,3,5,0,0,1,"A lot","Graduate degree",Pop,"Freeze time",Famous,Actor,"Wildlife, animals"
USA,CA,2020,"12        ",Female,16,Right-Handed,160,23,160,2,Car,2,0.703,45,Baseball/Softball,900,900,900,950,1000,950,23,"Same length",60,70,"Ring finger",July,Summer,No,No,"No favorite",Juice,English,6,7,6,"Yes - broadband connection","Internet chat or instant messaging",0,10,0,18,2,4,0,1,10,2,35,20,0,0,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,CA,2022,"7         ",Female,12,Left-Handed,152,20,152,2,Car,5,0.308,35,Cycling,786,1000,492,513,1000,1000,21,"Left foot",84,90,"Ring finger",December,Winter,Yes,No,"Rice/Noodle dishes",Water,"Computers and technology",7,10,6,"Yes - other","Internet chat or instant messaging",102,1000,10,2,2,5,0,70,10,1,70,0,0,0,"A lot","Some college",Techno/Electronic,Invisibility,Happy,Other,Environment
USA,CA,2020,"9         ",Female,14,Right-Handed,163,22,157,2,Bus,20,0.36,62,Soccer,1000,1000,1000,1000,100,900,23,"Left foot",90,90,"Same length",October,Winter,Yes,No,"Rice/Noodle dishes",Water,Science,7,10,5,"Yes - broadband connection","Text messaging",37,20,2,1,5,3,8,0,1,4,20,8,4,1,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Rich,"Sports person","Education/Youth development"
USA,CA,2022,"12        ",Female,17,Right-Handed,168,24,162,2,Walk,15,0.338,53,Swimming,1000,790,530,690,915,960,25,"Left foot",70,75,"Ring finger",June,Fall,Yes,No,Fruit,Water,History,8,10,3,"Yes - broadband connection","In person",10,5,3,0,15,7,2,0,5,2,20,5,0,2,"A lot","Graduate degree",Jazz,Invisibility,Happy,"Community leader or elder","International aid"
USA,CA,2019,"12        ",Male,16,Right-Handed,194,28,199,1,Car,7,3,"55 ",Baseball/Softball,670,950,1000,350,250,600,29,"Left foot",,,"Index finger",September,Summer,No,No,Pizza/Pasta,"Sports drink",History,8,5,3,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2017,"7         ",Male,13,Right-Handed,147,22,151,1,Bicycle,10,0.36,48,Basketball,112,166,137,107,99999,99999,22,"Same length",75,80,"Ring finger",May,Summer,No,No,Meat,Water,"Physical education",3,12,5,"Yes - broadband connection","Cell phone",70,100,3,0,1,2,2,7,7,7,7,3,0,0,Some,"Some college","Rap/Hip hop",Invisibility,Healthy,Relative,Other
